Trade_#,Trade_Type,Direction,Entry_Date,Entry_Price,Exit_Date,Exit_Price,Units,Entry_Notional,Conviction,Realized_PnL,Unrealized_PnL,PnL_Pct
321,REDUCE,SHORT,2022-10-21,93.5,2022-11-29,83.02999877929688,764.0965302354743,71443.02557701684,0.9909744,3634.476906199383,0.0,5.087238224928411
322,ADD_ON,SHORT,2022-10-24,93.26000213623047,2022-11-29,83.02999877929688,462.32325422730355,43116.26767686735,0.98202753,2193.427250420049,0.0,5.087238224928411
323,ADD_ON,SHORT,2022-10-25,93.5199966430664,2022-11-29,83.02999877929688,142.0994449658756,13289.139616190285,0.9833882,676.050190318937,0.0,5.087238224928411
324,ADD_ON,SHORT,2022-10-26,95.69000244140625,2022-11-29,83.02999877929688,2235.0797312057402,213874.7849358149,0.980433,10880.31981273821,0.0,5.087238224928412
325,ADD_ON,SHORT,2022-10-27,96.95999908447266,2022-11-29,83.02999877929688,1609.0617894800525,156014.62963484583,0.9740354,7936.835875264366,0.0,5.087238224928411
326,REDUCE,SHORT,2022-10-28,95.7699966430664,2022-11-29,83.02999877929688,13.619283679159707,1304.3187522340943,0.96021616,66.35380213856214,0.0,5.087238224928411
327,REDUCE,SHORT,2022-10-31,94.83000183105469,2022-11-29,83.02999877929688,2515.7135072452656,238565.11649847755,0.98221815,12136.375797855548,0.0,5.087238224928412
328,REDUCE,SHORT,2022-11-01,94.6500015258789,2022-11-29,83.02999877929688,576.6272642723488,54577.771443241196,0.9876013,2776.501251174629,0.0,5.087238224928411
329,ADD_ON,SHORT,2022-11-02,96.16000366210938,2022-11-29,83.02999877929688,1350.7457557710004,129887.7168215181,0.98801494,6607.697579631039,0.0,5.087238224928411
330,REDUCE,SHORT,2022-11-03,94.66999816894531,2022-11-29,83.02999877929688,1352.475190214347,128038.8237811362,0.98786783,6513.639986142691,0.0,5.087238224928412
331,ADD_ON,SHORT,2022-11-04,98.56999969482422,2022-11-29,83.02999877929688,3412.5268216216064,336372.7677658212,0.9888122,17112.08402003253,0.0,5.087238224928411
332,REDUCE,SHORT,2022-11-07,97.91999816894531,2022-11-29,83.02999877929688,514.8756506289792,50416.62276682417,0.9881798,2564.8137051118397,0.0,5.087238224928412
333,REDUCE,SHORT,2022-11-08,95.36000061035156,2022-11-29,83.02999877929688,2464.0989410794427,234976.4765253023,0.9905529,11953.813133385116,0.0,5.087238224928412
334,REDUCE,SHORT,2022-11-09,92.6500015258789,2022-11-29,83.02999877929688,2378.9062531082163,220405.66798039913,0.9882121,11212.561391407666,0.0,5.087238224928412
335,ADD_ON,SHORT,2022-11-10,93.66999816894531,2022-11-29,83.02999877929688,829.251320462994,77675.96966936413,0.9901613,3951.5616206036916,0.0,5.087238224928412
336,ADD_ON,SHORT,2022-11-11,95.98999786376953,2022-11-29,83.02999877929688,2002.511489605633,192221.07360941864,0.9921737,9778.743933026124,0.0,5.087238224928411
337,REDUCE,SHORT,2022-11-14,93.13999938964844,2022-11-29,83.02999877929688,1657.565259717434,154385.62727838426,0.97916317,7853.964644701468,0.0,5.087238224928411
338,ADD_ON,SHORT,2022-11-15,93.86000061035156,2022-11-29,83.02999877929688,469.56335641299665,44073.216919522594,0.98191273,2242.1095380855695,0.0,5.087238224928411
339,REDUCE,SHORT,2022-11-16,92.86000061035156,2022-11-29,83.02999877929688,287.50302702390763,26697.531264917983,0.97337556,1358.1670156211212,0.0,5.087238224928411
340,REDUCE,SHORT,2022-11-17,89.77999877929688,2022-11-29,83.02999877929688,2523.2962677506584,226541.53583845848,0.9669585,11524.707606513957,0.0,5.087238224928411
341,ADD_ON,SHORT,2022-11-18,87.62000274658203,2022-11-29,83.02999877929688,3630.0897261304926,318068.471773893,0.89560413,16180.90087752712,0.0,5.087238224928411
342,ADD_ON,SHORT,2022-11-21,87.44999694824219,2022-11-29,83.02999877929688,2595.2813602302194,226957.34703196253,0.8620893,11545.860912493426,0.0,5.087238224928412
343,ADD_ON,SHORT,2022-11-22,88.36000061035156,2022-11-29,83.02999877929688,1752.5311144393927,154853.65034152483,0.8513335,7877.774092871037,0.0,5.087238224928411
344,NEW,LONG,2022-11-29,83.02999877929688,2022-11-30,85.43000030517578,43785.64856553769,3635522.346947316,0.33717644,105085.62336888816,0.0,2.8905233784940614
345,NEW,SHORT,2022-11-30,85.43000030517578,2022-12-06,79.3499984741211,85064.71518334717,7267078.64407304,0.80823755,476519.7719937738,0.0,6.557239784138276
346,REDUCE,SHORT,2022-12-01,86.87999725341797,2022-12-06,79.3499984741211,8298.879715293078,721006.6468711088,0.9166014,47278.13469491372,0.0,6.557239784138277
347,REDUCE,SHORT,2022-12-02,85.56999969482422,2022-12-06,79.3499984741211,4953.274475147526,423851.69532675436,0.95687234,27792.971991710496,0.0,6.557239784138277
348,ADD_ON,SHORT,2022-12-05,82.68000030517578,2022-12-06,79.3499984741211,6730.558913637404,556482.6130335442,0.84460914,36489.89929364782,0.0,6.557239784138277
349,NEW,LONG,2022-12-06,79.3499984741211,2022-12-23,83.91999816894531,104328.7865052094,8278489.0499952715,0.93891203,314250.4998607915,0.0,3.795988591190695
350,ADD_ON,LONG,2022-12-07,77.16999816894531,2022-12-23,83.91999816894531,6497.879304438378,501441.3340255373,0.94738173,19034.655831123822,0.0,3.795988591190695
351,ADD_ON,LONG,2022-12-08,76.1500015258789,2022-12-23,83.91999816894531,2815.6873738085706,214414.59781192063,0.9605864,8139.153670787921,0.0,3.795988591190695
352,ADD_ON,LONG,2022-12-09,76.0999984741211,2022-12-23,83.91999816894531,74.67101947504852,5682.464468112259,0.9605864,215.70570290800637,0.0,3.795988591190695
353,REDUCE,LONG,2022-12-12,77.98999786376953,2022-12-23,83.91999816894531,2026.3596357081115,158035.7836601044,0.96799684,5999.020317736373,0.0,3.795988591190696
354,REDUCE,LONG,2022-12-13,80.68000030517578,2022-12-23,83.91999816894531,7601.8923142071435,613320.6742301458,0.92724204,23281.582821190183,0.0,3.795988591190695
355,REDUCE,LONG,2022-12-14,82.69999694824219,2022-12-23,83.91999816894531,19082.51570806632,1578123.9908218682,0.74906385,59905.406646441406,0.0,3.795988591190695
356,ADD_ON,LONG,2022-12-15,81.20999908447266,2022-12-23,83.91999816894531,9163.126497212128,744137.4944495041,0.8294966,28247.374392075468,0.0,3.795988591190695
357,ADD_ON,LONG,2022-12-16,79.04000091552734,2022-12-23,83.91999816894531,13800.556800913575,1090796.0221789961,0.9449655,41406.49255507661,0.0,3.7959885911906945
358,ADD_ON,LONG,2022-12-19,79.80000305175781,2022-12-23,83.91999816894531,294.61667390128423,23510.411476421217,0.95871675,892.4525373869373,0.0,3.795988591190695
359,REDUCE,LONG,2022-12-20,79.98999786376953,2022-12-23,83.91999816894531,906.1199900903302,72480.53607164438,0.95195484,2751.3528801134776,0.0,3.795988591190696
360,REDUCE,LONG,2022-12-21,82.19999694824219,2022-12-23,83.91999816894531,14009.279992947137,1151562.7726673249,0.83285797,43713.19147085089,0.0,3.795988591190695
361,ADD_ON,LONG,2022-12-22,80.9800033569336,2022-12-23,83.91999816894531,8034.066071032372,650598.6974020278,0.9027703,24696.65232781625,0.0,3.795988591190695
362,NEW,SHORT,2022-12-23,83.91999816894531,2023-01-04,77.83999633789062,45065.89385978944,3781929.7301954133,0.32596776,265267.49372782774,0.0,7.014077802924204
363,REDUCE,SHORT,2022-12-27,84.33000183105469,2023-01-04,77.83999633789062,53556.26095339466,4516399.584264214,0.8913195,316783.7807312373,0.0,7.014077802924206
364,REDUCE,SHORT,2022-12-28,83.26000213623047,2023-01-04,77.83999633789062,6317.394956313816,525986.3175580999,0.9448066,36893.0895462611,0.0,7.014077802924204
365,ADD_ON,SHORT,2022-12-29,82.26000213623047,2023-01-04,77.83999633789062,3340.345763553356,274776.84964564745,0.8965026,19273.062018569777,0.0,7.014077802924206
366,REDUCE,SHORT,2022-12-30,85.91000366210938,2023-01-04,77.83999633789062,1299.9339038456383,111677.32643987892,0.9578836,7833.134564718751,0.0,7.014077802924204
367,ADD_ON,SHORT,2023-01-03,82.0999984741211,2023-01-04,77.83999633789062,548.6846617753909,45047.009894533236,0.9022807,3159.6323218935263,0.0,7.014077802924206
368,NEW,LONG,2023-01-04,77.83999633789062,2023-01-12,84.02999877929688,107194.7584732048,8344039.606995331,0.89478385,573045.4557374972,0.0,6.867722143325845
369,ADD_ON,LONG,2023-01-05,78.69000244140625,2023-01-12,84.02999877929688,9572.062531624499,753225.6239828251,0.97196734,51729.44296747275,0.0,6.867722143325845
370,ADD_ON,LONG,2023-01-06,78.56999969482422,2023-01-12,84.02999877929688,836.1158803715225,65693.6244656282,0.97837174,4511.655594179274,0.0,6.867722143325847
371,REDUCE,LONG,2023-01-09,79.6500015258789,2023-01-12,84.02999877929688,8587.151163867296,683966.603304983,0.90935326,46972.92586812997,0.0,6.867722143325847
372,ADD_ON,LONG,2023-01-10,80.0999984741211,2023-01-12,84.02999877929688,3401.945004995825,272495.78970920946,0.9492004,18714.253689490008,0.0,6.867722143325845
373,NEW,SHORT,2023-01-12,84.02999877929688,2023-02-03,79.94000244140625,90244.24339533792,7583223.662348815,0.7730545,222428.8869421105,0.0,2.933170599285947
374,REDUCE,SHORT,2023-01-13,85.27999877929688,2023-02-03,79.94000244140625,490.6856721376389,41845.67352091631,0.7663901,1227.4049927887017,0.0,2.933170599285947
375,REDUCE,SHORT,2023-01-17,85.91999816894531,2023-02-03,79.94000244140625,12978.316218463326,1115096.9057263623,0.9078542,32707.69459231299,0.0,2.9331705992859467
376,ADD_ON,SHORT,2023-01-18,84.9800033569336,2023-02-03,79.94000244140625,17981.347939797066,1528055.0082861455,0.711841,44820.46024396567,0.0,2.9331705992859476
377,REDUCE,SHORT,2023-01-19,86.16000366210938,2023-02-03,79.94000244140625,20282.961898795504,1747580.0714786456,0.9347682,51259.50485559197,0.0,2.933170599285947
378,REDUCE,SHORT,2023-01-20,87.62999725341797,2023-02-03,79.94000244140625,1219.1117204321345,106830.7567130776,0.966442,3133.5283469026904,0.0,2.933170599285947
379,ADD_ON,SHORT,2023-01-23,88.19000244140625,2023-02-03,79.94000244140625,4367.309674012315,385153.0508135232,0.92724025,11297.196048715126,0.0,2.933170599285947
380,ADD_ON,SHORT,2023-01-24,86.12999725341797,2023-02-03,79.94000244140625,1309.6272884254868,112798.19475508839,0.88808644,3308.563485081556,0.0,2.933170599285947
381,REDUCE,SHORT,2023-01-25,86.12000274658203,2023-02-03,79.94000244140625,7954.2658500613325,685021.3968543257,0.97056603,20092.846211348988,0.0,2.9331705992859467
382,ADD_ON,SHORT,2023-01-26,87.47000122070312,2023-02-03,79.94000244140625,1690.9151148801757,147904.34716267433,0.9705583,4338.2868260413825,0.0,2.933170599285947
383,REDUCE,SHORT,2023-01-27,86.66000366210938,2023-02-03,79.94000244140625,1589.753453423953,137768.0400955708,0.97663975,4040.9716472957575,0.0,2.933170599285947
384,REDUCE,SHORT,2023-01-30,84.9000015258789,2023-02-03,79.94000244140625,2217.1254609414027,188233.95501699008,0.97611785,5521.223026431488,0.0,2.9331705992859467
385,ADD_ON,SHORT,2023-01-31,84.48999786376953,2023-02-03,79.94000244140625,15310.141544003462,1293553.8263468617,0.81461835,37942.14052034454,0.0,2.9331705992859467
386,REDUCE,SHORT,2023-02-01,82.83999633789062,2023-02-03,79.94000244140625,7600.995852227963,629666.4685628862,0.871382,18469.19172944867,0.0,2.933170599285947
387,NEW,LONG,2023-02-03,79.94000244140625,2023-02-07,83.69000244140625,105655.37610776159,8446091.024002157,0.851789,395021.86061164824,0.0,4.676978492051204
388,ADD_ON,LONG,2023-02-06,80.98999786376953,2023-02-07,83.69000244140625,1090.009533226752,88279.86976752307,0.8575275,4128.830521837868,0.0,4.676978492051206
389,NEW,SHORT,2023-02-07,83.69000244140625,2023-03-15,73.69000244140625,89189.19851902286,7464244.241804089,0.7176089,622284.9493157517,0.0,8.3368781775735
390,REDUCE,SHORT,2023-02-08,85.08999633789062,2023-03-15,73.69000244140625,11733.05338171676,998365.4692825543,0.83544457,83232.51294104655,0.0,8.336878177573501
391,REDUCE,SHORT,2023-02-09,84.5,2023-03-15,73.69000244140625,1156.9344862240105,97760.96408592889,0.8399043,8150.212481065272,0.0,8.3368781775735
392,REDUCE,SHORT,2023-02-10,86.38999938964844,2023-03-15,73.69000244140625,9950.933781679254,859661.1633257028,0.9627359,71668.903926375,0.0,8.336878177573501
393,ADD_ON,SHORT,2023-02-13,86.61000061035156,2023-03-15,73.69000244140625,10041.205250018698,869668.7928327848,0.86412644,72503.22780684332,0.0,8.3368781775735
394,REDUCE,SHORT,2023-02-14,85.58000183105469,2023-03-15,73.69000244140625,6562.323372201412,561603.6462089698,0.91740394,46820.21182525269,0.0,8.336878177573501
395,ADD_ON,SHORT,2023-02-15,85.37999725341797,2023-03-15,73.69000244140625,8356.025790187981,713437.4590157396,0.83161616,59478.41183131807,0.0,8.3368781775735
396,REDUCE,SHORT,2023-02-16,85.13999938964844,2023-03-15,73.69000244140625,1178.626336528483,100348.24557265862,0.84052014,8365.910986724843,0.0,8.336878177573501
397,REDUCE,SHORT,2023-02-17,83.0,2023-03-15,73.69000244140625,10579.731628740949,878117.7251854987,0.917676,73207.60500439467,0.0,8.3368781775735
398,ADD_ON,SHORT,2023-02-21,83.05000305175781,2023-03-15,73.69000244140625,533.6897522705549,44322.935554761454,0.913157,3695.1491419248737,0.0,8.336878177573501
399,REDUCE,SHORT,2023-02-23,82.20999908447266,2023-03-15,73.69000244140625,1386.7626096189488,114005.75286715469,0.915539,9504.520731960194,0.0,8.3368781775735
400,REDUCE,SHORT,2023-02-24,83.16000366210938,2023-03-15,73.69000244140625,589.6378839932004,49034.28859219296,0.93376684,4087.9289051709475,0.0,8.336878177573501
401,REDUCE,SHORT,2023-02-27,82.44999694824219,2023-03-15,73.69000244140625,2121.103148890237,174884.94815290696,0.94477963,14579.94507842043,0.0,8.3368781775735
402,REDUCE,SHORT,2023-02-28,83.88999938964844,2023-03-15,73.69000244140625,945.4761555776058,79315.9941143325,0.97344697,6612.4778046432675,0.0,8.3368781775735
403,REDUCE,SHORT,2023-03-01,84.30999755859375,2023-03-15,73.69000244140625,678.0890670931258,57169.68759113055,0.9858264,4766.167208971909,0.0,8.336878177573501
404,ADD_ON,SHORT,2023-03-02,84.75,2023-03-15,73.69000244140625,333.417042126006,28257.094320179007,0.9885436,2355.7595299953646,0.0,8.336878177573501
405,ADD_ON,SHORT,2023-03-03,85.83000183105469,2023-03-15,73.69000244140625,1396.3101141032093,119845.29965019863,0.9892796,9991.35663338498,0.0,8.3368781775735
406,ADD_ON,SHORT,2023-03-06,86.18000030517578,2023-03-15,73.69000244140625,609.6184239234572,52536.915959764316,0.9878626,4379.938681819721,0.0,8.336878177573501
407,REDUCE,SHORT,2023-03-07,83.29000091552734,2023-03-15,73.69000244140625,4054.6741513307643,337713.8137765044,0.98855543,28154.789243384606,0.0,8.336878177573501
408,REDUCE,SHORT,2023-03-08,82.66000366210938,2023-03-15,73.69000244140625,725.9051028916438,60003.318463367155,0.9868195,5002.403562792388,0.0,8.336878177573501
409,REDUCE,SHORT,2023-03-09,81.58999633789062,2023-03-15,73.69000244140625,48.03604221667047,3919.2605085449027,0.97234535,326.7439740591362,0.0,8.336878177573501
410,ADD_ON,SHORT,2023-03-10,82.77999877929688,2023-03-15,73.69000244140625,297.359084239215,24615.384630335055,0.98608553,2052.1546295721846,0.0,8.336878177573501
411,ADD_ON,SHORT,2023-03-13,80.7699966430664,2023-03-15,73.69000244140625,3518.5815337234235,284195.8186671964,0.92493117,23693.059188041847,0.0,8.3368781775735
412,NEW,LONG,2023-03-15,73.69000244140625,2023-04-03,84.93000030517578,130172.20485380205,9592390.093479907,0.9527128,829461.8582626783,0.0,8.6470822201703
413,ADD_ON,LONG,2023-03-16,74.69999694824219,2023-04-03,84.93000030517578,4198.706353861315,313643.3518200053,0.95561755,27120.99850997386,0.0,8.6470822201703
414,ADD_ON,LONG,2023-03-17,72.97000122070312,2023-04-03,84.93000030517578,4346.765216117405,317183.4631261969,0.9650903,27427.114845305787,0.0,8.647082220170299
415,REDUCE,LONG,2023-03-20,73.79000091552734,2023-04-03,84.93000030517578,548.600033277995,40481.19695784158,0.9732822,3500.4423846536397,0.0,8.6470822201703
416,REDUCE,LONG,2023-03-21,75.31999969482422,2023-04-03,84.93000030517578,7520.964800472706,566479.0664763879,0.933581,48983.91063826643,0.0,8.6470822201703
417,REDUCE,LONG,2023-03-22,76.69000244140625,2023-04-03,84.93000030517578,14817.307230452701,1136339.3276784841,0.82654047,98260.19596448893,0.0,8.6470822201703
418,ADD_ON,LONG,2023-03-23,75.91000366210938,2023-04-03,84.93000030517578,11748.92434015304,891860.8896868633,0.9161569,77119.9444207654,0.0,8.647082220170299
419,ADD_ON,LONG,2023-03-24,74.98999786376953,2023-04-03,84.93000030517578,4876.8574636735575,365715.5307827886,0.9439237,31623.72263871995,0.0,8.6470822201703
420,REDUCE,LONG,2023-03-27,78.12000274658203,2023-04-03,84.93000030517578,7056.359937620218,551242.8577077629,0.92864466,47666.42313880663,0.0,8.6470822201703
421,REDUCE,LONG,2023-03-28,78.6500015258789,2023-04-03,84.93000030517578,2505.5874390783138,197064.4559067324,0.9140421,17040.325528986396,0.0,8.647082220170299
422,ADD_ON,LONG,2023-03-29,78.27999877929688,2023-04-03,84.93000030517578,2079.466465270889,162780.63236299396,0.92715836,14075.77511894123,0.0,8.647082220170299
423,REDUCE,LONG,2023-03-30,79.2699966430664,2023-04-03,84.93000030517578,1589.1462501723872,125971.6179165067,0.92690706,10892.869375319115,0.0,8.647082220170299
424,REDUCE,LONG,2023-03-31,79.7699966430664,2023-04-03,84.93000030517578,18238.479269900345,1454883.4301345868,0.7711357,125804.96641137163,0.0,8.647082220170299
425,NEW,SHORT,2023-04-03,84.93000030517578,2023-05-02,75.31999969482422,65080.40149232132,5527278.518603812,0.45133317,408606.8281333013,0.0,7.39255000011317
426,REDUCE,SHORT,2023-04-04,84.94000244140625,2023-05-02,75.31999969482422,37465.90482535854,3182354.0473354487,0.7618723,235257.11412989814,0.0,7.392550000113168
427,REDUCE,SHORT,2023-04-05,84.98999786376953,2023-05-02,75.31999969482422,4045.1560611674504,343797.804997236,0.79906857,25415.424633712242,0.0,7.392550000113168
428,REDUCE,SHORT,2023-04-06,85.12000274658203,2023-05-02,75.31999969482422,4378.970946443296,372738.0189884563,0.84028065,27554.84442315295,0.0,7.39255000011317
429,REDUCE,SHORT,2023-04-10,84.18000030517578,2023-05-02,75.31999969482422,7179.759405775039,604392.1489692315,0.89359045,44679.99180930891,0.0,7.392550000113168
430,REDUCE,SHORT,2023-04-11,85.61000061035156,2023-05-02,75.31999969482422,1654.601910316298,141650.47055206713,0.9267018,10471.581860957143,0.0,7.39255000011317
431,ADD_ON,SHORT,2023-04-12,87.33000183105469,2023-05-02,75.31999969482422,3237.1310136950633,282698.6573533538,0.9185324,20898.639594495282,0.0,7.392550000113168
432,REDUCE,SHORT,2023-04-13,86.08999633789062,2023-05-02,75.31999969482422,6740.162926181627,580260.6016317625,0.96498084,42896.05510658553,0.0,7.39255000011317
433,REDUCE,SHORT,2023-04-14,86.30999755859375,2023-05-02,75.31999969482422,131.24694924381038,11327.923868806152,0.9690803,837.422435976249,0.0,7.39255000011317
434,ADD_ON,SHORT,2023-04-17,84.76000213623047,2023-05-02,75.31999969482422,1600.9413607163006,135695.79315429335,0.9342185,10031.379356981279,0.0,7.39255000011317
435,REDUCE,SHORT,2023-04-18,84.7699966430664,2023-05-02,75.31999969482422,1652.8787244508567,140114.523923095,0.9492849,10358.036238435325,0.0,7.392550000113168
436,REDUCE,SHORT,2023-04-19,83.12000274658203,2023-05-02,75.31999969482422,3705.04351251747,307963.22693665803,0.9603933,22766.33553325443,0.0,7.392550000113168
437,ADD_ON,SHORT,2023-04-20,81.0999984741211,2023-05-02,75.31999969482422,5039.956044800725,408740.42754297616,0.8894304,30216.34047679085,0.0,7.392550000113168
438,REDUCE,SHORT,2023-04-21,81.66000366210938,2023-05-02,75.31999969482422,815.3218793721026,66579.1876553238,0.9038204,4921.8997370889865,0.0,7.39255000011317
439,ADD_ON,SHORT,2023-04-24,82.7300033569336,2023-05-02,75.31999969482422,2413.0695009146584,199633.24791118377,0.8965657,14757.987668684138,0.0,7.392550000113168
440,REDUCE,SHORT,2023-04-25,80.7699966430664,2023-05-02,75.31999969482422,3929.0708056293224,317351.03578105057,0.90520644,23460.333995991197,0.0,7.39255000011317
441,ADD_ON,SHORT,2023-04-26,77.69000244140625,2023-05-02,75.31999969482422,5223.34490569921,405801.67847607855,0.8210733,29999.09198264259,0.0,7.39255000011317
442,REDUCE,SHORT,2023-04-27,78.37000274658203,2023-05-02,75.31999969482422,3489.002167624174,273433.1094595372,0.8588674,20213.679333660457,0.0,7.392550000113168
443,REDUCE,SHORT,2023-04-28,79.54000091552734,2023-05-02,75.31999969482422,2395.7135798888194,190555.06033769797,0.89449143,14086.878113210141,0.0,7.39255000011317
444,ADD_ON,SHORT,2023-05-01,79.30999755859375,2023-05-02,75.31999969482422,20662.5805946873,1638749.2165188964,0.716728,121145.35520762224,0.0,7.39255000011317
445,NEW,LONG,2023-05-02,75.31999969482422,2023-05-22,75.98999786376953,98265.88432339644,7401386.377249852,0.62234044,76323.19674212253,0.0,1.0312013567717848
446,ADD_ON,LONG,2023-05-03,72.33000183105469,2023-05-22,75.98999786376953,54455.573766472386,3938771.7502400815,0.9674344,40616.6677286195,0.0,1.0312013567717848
447,ADD_ON,LONG,2023-05-04,72.5,2023-05-22,75.98999786376953,200.66104886631365,14547.92604280774,0.9715935,150.01841073558924,0.0,1.0312013567717848
448,REDUCE,LONG,2023-05-05,75.30000305175781,2023-05-22,75.98999786376953,45210.7011433891,3404365.93406931,0.666036,35105.86770159917,0.0,1.0312013567717848
449,ADD_ON,LONG,2023-05-08,77.01000213623047,2023-05-22,75.98999786376953,6913.909735977373,532440.2035373221,0.7396103,5490.530602875318,0.0,1.0312013567717848
450,REDUCE,LONG,2023-05-09,77.44000244140625,2023-05-22,75.98999786376953,25306.18675268411,1959711.1639105398,0.54347193,20208.568111053624,0.0,1.0312013567717848
451,ADD_ON,LONG,2023-05-10,76.41000366210938,2023-05-22,75.98999786376953,22107.26050806098,1689215.8563801453,0.7074543,17419.216829796183,0.0,1.0312013567717848
452,REDUCE,LONG,2023-05-11,74.9800033569336,2023-05-22,75.98999786376953,10027.662862300349,751874.1950774785,0.6139022,7753.336900855896,0.0,1.0312013567717848
453,REDUCE,LONG,2023-05-12,74.16999816894531,2023-05-22,75.98999786376953,16639.88093224565,1234179.938276128,0.47875953,12726.880268508608,0.0,1.0312013567717848
454,ADD_ON,LONG,2023-05-16,74.91000366210938,2023-05-22,75.98999786376953,3901.3581604532083,292250.75408675015,0.5152037,3013.69374131834,0.0,1.0312013567717848
455,NEW,SHORT,2023-05-22,75.98999786376953,2023-05-31,72.66000366210938,83767.42919591439,6365486.765651,0.4868623,257627.40380072268,0.0,4.04725378098206
456,REDUCE,SHORT,2023-05-23,76.83999633789062,2023-05-31,72.66000366210938,34687.67150727553,2665400.5515890047,0.7611233,107875.52460250264,0.0,4.047253780982059
457,REDUCE,SHORT,2023-05-24,78.36000061035156,2023-05-31,72.66000366210938,11105.684193183857,870241.4201562587,0.86818135,35220.87878094614,0.0,4.047253780982058
458,ADD_ON,SHORT,2023-05-25,76.26000213623047,2023-05-31,72.66000366210938,12939.306867040345,986751.5693218382,0.739867,39936.340198277896,0.0,4.047253780982059
459,NEW,LONG,2023-05-31,72.66000366210938,2023-06-05,76.70999908447266,147459.0355329477,10714374.061835095,0.92546594,340613.8779918094,0.0,3.179036647647814
460,REDUCE,LONG,2023-06-01,74.27999877929688,2023-06-05,76.70999908447266,53553.271837956854,3977936.966750789,0.53421926,126460.07399333743,0.0,3.179036647647814
461,NEW,SHORT,2023-06-05,76.70999908447266,2023-06-09,74.79000091552734,124255.45521981703,9531635.856152898,0.79108,161278.53096549472,0.0,1.6920341208942178
462,ADD_ON,SHORT,2023-06-06,76.29000091552734,2023-06-09,74.79000091552734,34604.177030779945,2639952.6973592723,0.51035845,44668.90041478615,0.0,1.6920341208942178
463,REDUCE,SHORT,2023-06-07,76.94999694824219,2023-06-09,74.79000091552734,23758.393097851877,1828208.2763748402,0.6971854,30933.907837274353,0.0,1.6920341208942173
464,REDUCE,SHORT,2023-06-08,75.95999908447266,2023-06-09,74.79000091552734,9548.604653343442,725312.0007259592,0.7578684,12272.526535223744,0.0,1.6920341208942173
465,NEW,LONG,2023-06-09,74.79000091552734,2023-08-11,86.80999755859375,81375.27121187728,6086056.6084375875,0.4357773,220846.98107667436,0.0,3.628736886385455
466,ADD_ON,LONG,2023-06-12,71.83999633789062,2023-08-11,86.80999755859375,75119.20394124002,5396563.336043942,0.93745446,195827.08437217996,0.0,3.628736886385455
467,REDUCE,LONG,2023-06-13,74.29000091552734,2023-08-11,86.80999755859375,17640.650480415876,1310523.9403405932,0.8464037,47555.46562805122,0.0,3.628736886385455
468,ADD_ON,LONG,2023-06-14,73.19999694824219,2023-08-11,86.80999755859375,3721.453115612385,272410.35670585296,0.8582928,9885.05509611948,0.0,3.628736886385455
469,REDUCE,LONG,2023-06-15,75.66999816894531,2023-08-11,86.80999755859375,7123.855764521955,539062.1526572069,0.83993745,19561.14717401554,0.0,3.6287368863854557
470,REDUCE,LONG,2023-06-16,76.61000061035156,2023-08-11,86.80999755859375,712.0871010508854,54552.9932461318,0.8470843,1979.5845885497508,0.0,3.628736886385455
471,REDUCE,LONG,2023-06-20,75.9000015258789,2023-08-11,86.80999755859375,61577.356254633705,4673721.433686287,0.3786875,169597.0536310774,0.0,3.6287368863854543
472,REDUCE,LONG,2023-06-21,77.12000274658203,2023-08-11,86.80999755859375,6071.9125817539025,468265.91498186695,0.34146547,16992.13798331736,0.0,3.628736886385455
473,ADD_ON,LONG,2023-06-23,73.8499984741211,2023-08-11,86.80999755859375,62631.63309174038,4625346.00825674,0.77417064,167841.63672456954,0.0,3.628736886385455
474,ADD_ON,LONG,2023-06-26,74.18000030517578,2023-08-11,86.80999755859375,5365.79747794928,398034.858551789,0.8174654,14443.637732940939,0.0,3.628736886385455
475,ADD_ON,LONG,2023-06-27,72.26000213623047,2023-08-11,86.80999755859375,20228.193093588954,1461689.2761548203,0.93554425,53040.857928170524,0.0,3.628736886385455
476,REDUCE,LONG,2023-06-28,74.02999877929688,2023-08-11,86.80999755859375,17819.914315760776,1319208.2350429452,0.83298457,47870.59583323789,0.0,3.628736886385455
477,ADD_ON,LONG,2023-06-29,74.33999633789062,2023-08-11,86.80999755859375,13533.30505827663,1006065.8484718413,0.9359753,36507.48254482451,0.0,3.6287368863854557
478,REDUCE,LONG,2023-06-30,74.9000015258789,2023-08-11,86.80999755859375,3054.444776004384,228777.91838344123,0.9218135,8301.748712284743,0.0,3.628736886385455
479,ADD_ON,LONG,2023-07-03,74.6500015258789,2023-08-11,86.80999755859375,6502.250661663857,485393.021814854,0.96585035,17613.635626536605,0.0,3.628736886385455
480,REDUCE,LONG,2023-07-05,76.6500015258789,2023-08-11,86.80999755859375,13145.551122613368,1007606.5136068338,0.89723635,36563.38922887365,0.0,3.628736886385455
481,ADD_ON,LONG,2023-07-06,76.5199966430664,2023-08-11,86.80999755859375,7026.775675781333,537688.8511223682,0.9482378,19511.313674659552,0.0,3.628736886385455
482,REDUCE,LONG,2023-07-07,78.47000122070312,2023-08-11,86.80999755859375,11236.343898403342,881715.9194239504,0.8900571,31995.150801269545,0.0,3.628736886385455
483,REDUCE,LONG,2023-07-10,77.69000244140625,2023-08-11,86.80999755859375,1068.2109222529107,82989.30915776546,0.87140286,3011.4636731642977,0.0,3.628736886385455
