date,equity,position,price,realized_pnl,unrealized_pnl
2022-06-17,18303099.45502267,-37000.903908449094,113.12000274658203,7881236.022208211,421863.4328144551
2022-06-21,18246488.11720986,-46903.204596743795,114.6500015258789,7881236.022208211,365252.0950016463
2022-06-22,18382976.61435105,-44056.72822021414,111.73999786376953,7881236.022208211,501740.5921428362
2022-06-23,18457432.256477423,-44056.72822021414,110.05000305175781,7881236.022208211,576196.2342692083
2022-06-24,18322178.11428641,-38014.27105049507,113.12000274658203,7881236.022208211,440942.09207819775
2022-06-27,18247290.24393867,-56795.71646979672,115.08999633789062,7881236.022208211,366054.2217304539
2022-06-28,18083150.22468938,-55857.94809137643,117.9800033569336,7881236.022208211,201914.2024811674
2022-06-29,18179225.96359252,-56624.499837281524,116.26000213623047,7881236.022208211,297989.9413843062
2022-06-30,18261331.747562967,-57788.98234970776,114.80999755859375,7881236.022208211,380095.72535475437
2022-07-01,18445100.729070835,-55158.45434121265,111.62999725341797,7881236.022208211,563864.7068626229
2022-07-05,18933804.66820003,-55158.45434121265,102.7699966430664,7881236.022208211,1052568.6459918162
2022-07-06,19048533.93340229,-55158.45434121265,100.69000244140625,7881236.022208211,1167297.911194075
2022-07-07,18830106.50471016,-56037.0361062047,104.6500015258789,7881236.022208211,948870.4825019464
2022-07-08,18697299.002756797,-47749.48994108651,107.0199966430664,7881236.022208211,816062.9805485811
2022-07-11,18693478.95612958,-47749.48994108651,107.0999984741211,7881236.022208211,812242.9339213669
2022-07-12,19056852.603725225,63598.94178849111,99.48999786376953,9056852.603725221,0.0
2022-07-13,19061940.635521445,69214.28912704848,99.56999969482422,9056852.603725221,5088.031796219759
2022-07-14,19029409.835141633,69810.6942692488,99.0999984741211,9056852.603725221,-27442.768583592027
2022-07-15,19173220.22751335,62755.872342452894,101.16000366210938,9056852.603725221,116367.62378812395
2022-07-18,19493902.29469712,47450.89950885022,106.2699966430664,9056852.603725221,437049.6909718942
2022-07-19,19545149.353051867,28595.44401643801,107.3499984741211,9056852.603725221,488296.749326644
2022-07-20,19532853.303398162,27384.614609128395,106.91999816894531,9056852.603725221,476000.6996729383
2022-07-21,19449056.4495512,57449.08694429139,103.86000061035156,9056852.603725221,392203.8458259739
2022-07-22,19411139.84178313,59984.82044438536,103.19999694824219,9056852.603725221,354287.2380579021
2022-07-25,19528110.516238395,59984.82044438536,105.1500015258789,9056852.603725221,471257.9125131704
2022-07-26,19483121.900905106,59984.82044438536,104.4000015258789,9056852.603725221,426269.2971798815
2022-07-27,19616288.2755153,-53140.21420714619,106.62000274658203,9616288.275515296,0.0
2022-07-28,19588655.542515755,-66444.5391732053,107.13999938964844,9616288.275515296,-27632.732999546453
2022-07-29,19397959.532593276,-65666.9010784222,110.01000213623047,9616288.275515296,-218328.742922022
2022-08-01,20053315.425795358,-45975.38309396392,100.02999877929688,9616288.275515296,437027.15028005745
2022-08-02,20029867.882203422,-45975.38309396392,100.54000091552734,9616288.275515296,413579.60668812227
2022-08-03,20202735.42085074,61538.93932980387,96.77999877929688,10202735.420850735,0.0
2022-08-04,20039042.08637598,78704.1700365227,94.12000274658203,10202735.420850735,-163693.3344747573
2022-08-05,20102005.0621261,78250.75596119791,94.91999816894531,10202735.420850735,-100730.35872463882
2022-08-08,20237379.132621564,76689.99210311631,96.6500015258789,10202735.420850735,34643.71177082509
2022-08-09,20211304.23105544,73912.63150328679,96.30999755859375,10202735.420850735,8568.810204697773
2022-08-10,20291869.292626508,73432.39538635836,97.4000015258789,10202735.420850735,89133.87177576683
2022-08-11,20453420.33837861,62829.87730151693,99.5999984741211,10202735.420850735,250684.9175278684
2022-08-12,20362317.208032977,69685.56705744188,98.1500015258789,10202735.420850735,159581.78718223702
2022-08-15,20149776.015844304,67428.59571266547,95.0999984741211,10202735.420850735,-52959.40500643477
2022-08-16,19963672.94763433,78629.99730469561,92.33999633789062,10202735.420850735,-239062.47321641166
2022-08-17,20066678.652034983,76170.69838891597,93.6500015258789,10202735.420850735,-136056.76881575678
2022-08-18,20290620.110125706,63656.819721266234,96.58999633789062,10202735.420850735,87884.68927496579
2022-08-19,20298895.807513785,58611.2380431189,96.72000122070312,10202735.420850735,96160.3866630448
2022-08-22,20284829.235590547,72505.54502690204,96.4800033569336,10202735.420850735,82093.81473980844
2022-08-23,20555999.819102608,-40099.49924764234,100.22000122070312,10555999.819102604,0.0
2022-08-24,20515900.319854967,-52314.945676050585,101.22000122070312,10555999.819102604,-40099.499247642234
2022-08-25,20614252.67317001,-75073.80938529747,99.33999633789062,10555999.819102604,58252.85406740382
2022-08-26,20490380.77313073,-74485.97934662516,100.98999786376953,10555999.819102604,-65619.0459718788
2022-08-29,20184988.371466152,-72851.8880307993,105.08999633789062,10555999.819102604,-371011.44763645716
2022-08-30,20606072.195353642,-77174.64224445527,99.30999755859375,10555999.819102604,50072.37625103444
2022-08-31,20823704.662931174,-78211.57538395174,96.48999786376953,10555999.819102604,267704.8438285673
2022-09-01,21146718.25445239,42871.00840181149,92.36000061035156,11146718.254452385,0.0
2022-09-02,21175012.94991607,48070.12236311364,93.0199966430664,11146718.254452385,28294.695463680662
2022-09-06,21165879.87605431,48184.37606299767,92.83000183105469,11146718.254452385,19161.621601920575
2022-09-07,20933149.251441803,86635.9952181886,88.0,11146718.254452385,-213569.0030105859
2022-09-08,21032780.778138757,80773.82801787094,89.1500015258789,11146718.254452385,-113937.47631363105
2022-09-09,21330835.784471028,80773.82801787094,92.83999633789062,11146718.254452385,184117.53001863882
2022-09-12,21424533.720774353,-64227.88852889715,94.0,11424533.720774347,0.0
2022-09-13,21477842.985858113,-64227.88852889715,93.16999816894531,11424533.720774347,53309.265083760954
2022-09-14,21418111.029925443,-78106.42059136301,94.0999984741211,11424533.720774347,-6422.690848909318
2022-09-15,21672738.127906602,-59092.63651624499,90.83999633789062,11424533.720774347,248204.40713224933
2022-09-16,21642600.757047825,-78566.71297043713,91.3499984741211,11424533.720774347,218067.03627347387
2022-09-19,21591532.273733754,-81672.66373896593,92.0,11424533.720774347,166998.55295940023
2022-09-20,21704240.325372856,-60549.326509856364,90.62000274658203,11424533.720774347,279706.6045985026
2022-09-21,21752074.348750204,-51424.75329935866,89.83000183105469,11424533.720774347,327540.62797585316
2022-09-22,21719676.895413913,-46458.02799296405,90.45999908447266,11424533.720774347,295143.1746395612
2022-09-23,21919910.882640667,76763.8924967913,86.1500015258789,11919910.882640664,0.0
2022-09-26,21759474.042778123,95568.52931380602,84.05999755859375,11919910.882640664,-160436.83986254502
2022-09-27,21970680.405066032,89748.07473311885,86.2699966430664,11919910.882640664,50769.5224253647
2022-09-28,22244412.306891434,83907.54401690573,89.31999969482422,11919910.882640664,324501.4242507648
2022-09-29,22174768.891718097,85959.66087810045,88.48999786376953,11919910.882640664,254858.0090774307
2022-09-30,22129210.37638393,83331.89295576373,87.95999908447266,11919910.882640664,209299.49374326412
2022-10-03,22204209.207198497,83086.6328040739,88.86000061035156,11919910.882640664,284298.3245578287
2022-10-04,22448484.1104907,-78153.78146432221,91.80000305175781,12448484.110490695,0.0
2022-10-05,22325782.697442353,-86839.73575433377,93.37000274658203,12448484.110490695,-122701.41304834466
2022-10-06,22234601.372421063,-87139.75940990457,94.41999816894531,12448484.110490695,-213882.73806963302
2022-10-07,21929612.214486398,-84228.1945006501,97.91999816894531,12448484.110490695,-518871.8960042987
2022-10-10,22075326.631110854,-85744.40510244832,96.19000244140625,12448484.110490695,-373157.4793798439
2022-10-11,22238241.131641082,-86576.54714223735,94.29000091552734,12448484.110490695,-210242.97884961404
2022-10-12,22397542.32185665,-85735.12540899447,92.44999694824219,12448484.110490695,-50941.78863404598
2022-10-13,22215783.62051103,-83509.61311469009,94.56999969482422,12448484.110490695,-232700.48997966945
2022-10-14,22461302.08694911,-88823.07032292726,91.62999725341797,12448484.110490695,12817.976458410732
2022-10-17,22462189.82973264,-82483.15430119616,91.62000274658203,12448484.110490695,13705.719241942279
2022-10-18,22593338.372305736,-78281.99186243347,90.02999877929688,12448484.110490695,144854.2618150385
2022-10-19,22407026.849436857,-88936.2321052403,92.41000366210938,12448484.110490695,-41457.26105384249
2022-10-20,22409695.506364882,-88573.40886101656,92.37999725341797,12448484.110490695,-38788.60412581824
2022-10-21,22310493.04516641,-89337.50539490601,93.5,12448484.110490695,-137991.06532428972
2022-10-24,22331933.855615683,-88875.18213846785,93.26000213623047,12448484.110490695,-116550.2548750136
2022-10-25,22308826.79646564,-88733.08269282244,93.5199966430664,12448484.110490695,-139657.31402505934
2022-10-26,22116275.492517646,-86498.00295092839,95.69000244140625,12448484.110490695,-332208.61797305197
2022-10-27,22006423.31913802,-84888.94115375371,96.95999908447266,12448484.110490695,-442060.79135267995
2022-10-28,22107441.366359375,-84902.560437498,95.7699966430664,12448484.110490695,-341042.7441313211
2022-10-31,22187249.33269714,-87418.27395677358,94.83000183105469,12448484.110490695,-261234.77779356204
2022-11-01,22202984.648687296,-87994.90122380339,94.6500015258789,12448484.110490695,-245499.46180340275
2022-11-02,22070112.159861963,-86644.15546157304,96.16000366210938,12448484.110490695,-378371.9506287351
2022-11-03,22199212.42745027,-87996.630658255,94.66999816894531,12448484.110490695,-249271.68304043077
2022-11-04,21856025.43361087,-84584.10382031449,98.56999969482422,12448484.110490695,-592458.6768798279
2022-11-07,21911005.230159175,-85098.97947340562,97.91999816894531,12448484.110490695,-537478.8803315228
2022-11-08,22128858.409849912,-87563.07842626855,95.36000061035156,12448484.110490695,-319625.7006407855
2022-11-09,22366154.272218708,-89941.98469075284,92.6500015258789,12448484.110490695,-82329.83827198949
2022-11-10,22274413.74976341,-89112.73336632433,93.66999816894531,12448484.110490695,-174070.36072728783
2022-11-11,22067672.235548586,-87110.22186714255,95.98999786376953,12448484.110490695,-380811.8749421127
2022-11-14,22315936.23495029,-88767.78713478657,93.13999938964844,12448484.110490695,-132547.87554040737
2022-11-15,22252023.31985413,-88298.22377612808,93.86000061035156,12448484.110490695,-196460.79063656833
2022-11-16,22340321.543630257,-88585.72680452684,92.86000061035156,12448484.110490695,-108162.56686044112
2022-11-17,22613165.744393513,-91109.02308434407,89.77999877929688,12448484.110490695,164681.63390281238
2022-11-18,22809960.872800216,-87478.93334085426,87.62000274658203,12448484.110490695,361476.7623095196
2022-11-21,22824832.79870075,-84883.65196821325,87.44999694824219,12448484.110490695,376348.68821004964
2022-11-22,22747588.364556454,-83131.12084539312,88.36000061035156,12448484.110490695,299104.2540657576
2022-11-23,22992824.91735432,-83131.12084539312,85.41000366210938,12448484.110490695,544340.80686362
2022-11-25,23140798.84522082,-83131.12084539312,83.62999725341797,12448484.110490695,692314.7347301189
2022-11-28,23177376.10710951,-83131.12084539312,83.19000244140625,12448484.110490695,728891.996618811
2022-11-29,23190677.39088003,43785.64877492349,83.02999877929688,13190677.390880026,0.0
2022-11-30,23295763.014751446,-85064.71564282187,85.43000030517578,13295763.01475144,0.0
2022-12-01,23172419.436666265,-93363.59540268026,86.87999725341797,13295763.01475144,-123343.57808518037
2022-12-02,23294725.51870531,-98316.86990456891,85.56999969482422,13295763.01475144,-1037.496046135202
2022-12-05,23578861.21272166,-91586.3109545954,82.68000030517578,13295763.01475144,283098.1979702143
2022-12-06,23883843.795900006,104328.78706844695,79.3499984741211,13883843.795900002,0.0
2022-12-07,23656407.008252174,110826.66640796368,77.16999816894531,13883843.795900002,-227436.78764783405
2022-12-08,23543364.18055381,113642.35379697323,76.1500015258789,13883843.795900002,-340479.61534619704
2022-12-09,23537681.71605502,113717.0248168514,76.0999984741211,13883843.795900002,-346162.079844987
2022-12-12,23752606.823551506,111690.66517020363,77.98999786376953,13883843.795900002,-131236.9723485019
2022-12-13,24053054.98554164,104088.7728149564,80.68000030517578,13883843.795900002,169211.189641634
2022-12-14,24263313.957208753,85006.25700387002,82.69999694824219,13883843.795900002,379470.1613087477
2022-12-15,24136654.81586594,94169.38355055079,81.20999908447266,13883843.795900002,252811.01996593736
2022-12-16,23932307.42599054,107969.94042596895,79.04000091552734,13883843.795900002,48463.63009053469
2022-12-19,24014364.811362952,108264.55710146074,79.80000305175781,13883843.795900002,130521.01546294615
2022-12-20,24034934.51553698,107358.43710647858,79.98999786376953,13883843.795900002,151090.71963697113
2022-12-21,24272196.56325271,93349.15703790005,82.19999694824219,13883843.795900002,388352.76735270396
2022-12-22,24158311.189912412,101383.20055009046,80.9800033569336,13883843.795900002,274467.39401240554
2022-12-23,24456377.27355482,-45065.894103085055,83.91999816894531,14456377.273554817,0.0
2022-12-27,24437900.09193632,-98622.1550776458,84.33000183105469,14456377.273554817,-18477.18161849864
2022-12-28,24543425.76777231,-104939.55005090013,83.26000213623047,14456377.273554817,87048.49421748891
2022-12-29,24648365.31782321,-101599.2042783894,82.26000213623047,14456377.273554817,191988.0442683883
2022-12-30,24277528.067179006,-102899.13818572089,85.91000366210938,14456377.273554817,-178849.20637581497
2023-01-03,24669574.317506127,-102350.45352247417,82.0999984741211,14456377.273554817,213197.04395130463
2023-01-04,25105587.46815602,107194.7587606545,77.83999633789062,15105587.468156017,0.0
2023-01-05,25196703.667367462,116766.82131771358,78.69000244140625,15105587.468156017,91116.19921144098
2023-01-06,25182691.328099683,117602.9372003255,78.56999969482422,15105587.468156017,77103.85994366184
2023-01-09,25309702.715613443,109015.7860134484,79.6500015258789,15105587.468156017,204115.24745742232
2023-01-10,25358759.486629717,112417.73102755994,80.0999984741211,15105587.468156017,253172.01847369783
2023-01-11,25647673.02106338,112417.73102755994,82.66999816894531,15105587.468156017,542085.552907357
2023-01-12,25800561.2038752,-90244.25508517928,84.02999877929688,15800561.203875193,0.0
2023-01-13,25687755.885018725,-90734.92931060633,85.27999877929688,15800561.203875193,-112805.31885647401
2023-01-17,25629685.585640144,-103713.24556384598,85.91999816894531,15800561.203875193,-170875.61823505536
2023-01-18,25727175.498407055,-85731.89757586659,84.9800033569336,15800561.203875193,-73385.70546814334
2023-01-19,25626011.833104234,-106014.85952901175,86.16000366210938,15800561.203875193,-174549.37077096477
2023-01-20,25470170.669013105,-107233.9712527106,87.62999725341797,15800561.203875193,-330390.53486209176
2023-01-23,25410119.088783003,-102866.66156699575,88.19000244140625,15800561.203875193,-390442.11509219557
2023-01-24,25622024.94528205,-101557.03427506106,86.12999725341797,15800561.203875193,-178536.25859314948
2023-01-25,25623039.95775535,-109511.30014643639,86.12000274658203,15800561.203875193,-177521.24611985125
2023-01-26,25475199.86965864,-107820.38502702527,87.47000122070312,15800561.203875193,-325361.33421655744
2023-01-27,25562534.11829717,-109410.13848470911,86.66000366210938,15800561.203875193,-238027.0855780281
2023-01-30,25755096.19575553,-111627.26395159145,84.9000015258789,15800561.203875193,-45465.00811966881
2023-01-31,25800863.78276693,-96317.12236656336,84.48999786376953,15800561.203875193,302.57889173272997
2023-02-01,25959787.18164003,-103918.11823915876,82.83999633789062,15800561.203875193,159225.97776482813
2023-02-02,26029412.130580507,-103918.11823915876,82.16999816894531,15800561.203875193,228850.9267053064
2023-02-03,26261149.09026773,105655.37639087277,79.94000244140625,16261149.090267723,0.0
2023-02-06,26372086.751826216,106745.3858688534,80.98999786376953,16261149.090267723,110937.66155848652
2023-02-07,26660299.78231372,-89189.19870941143,83.69000244140625,16660299.782313712,0.0
2023-02-08,26535435.448488213,-100922.25211640309,85.08999633789062,16660299.782313712,-124864.33382550813
2023-02-09,26594979.20764856,-102079.18660509938,84.5,16660299.782313712,-65320.574665157124
2023-02-10,26402049.607269116,-112030.12040804306,86.38999938964844,16660299.782313712,-258250.17504460365
2023-02-13,26377402.84402383,-101988.91513656704,86.61000061035156,16660299.782313712,-282896.93828989007
2023-02-14,26482451.302116305,-108551.23852279167,85.58000183105469,16660299.782313712,-177848.48019741476
2023-02-15,26504162.046729,-100195.21271474744,85.37999725341797,16660299.782313712,-156137.73558472097
2023-02-16,26528208.68374047,-101373.83905379457,85.13999938964844,16660299.782313712,-132091.09857324883
2023-02-17,26745148.63744191,-111953.57070514365,83.0,16660299.782313712,84848.85512819141
2023-02-21,26739550.61725147,-111419.88095173263,83.05000305175781,16660299.782313712,79250.83493774943
2023-02-22,27012529.83562295,-111419.88095173263,80.5999984741211,16660299.782313712,352230.05330923386
2023-02-23,26833143.759285364,-112806.64356431496,82.20999908447266,16660299.782313712,172843.9769716449
2023-02-24,26725976.931511432,-113396.2814495682,83.16000366210938,16660299.782313712,65677.14919771254
2023-02-27,26806489.0526682,-115517.3846029911,82.44999694824219,16660299.782313712,146189.27035447955
2023-02-28,26640143.736815028,-116462.8607605891,83.88999938964844,16660299.782313712,-20156.045498693362
2023-03-01,26591229.548545443,-117140.94982913125,84.30999755859375,16660299.782313712,-69070.23376827501
2023-03-02,26539687.24463198,-116807.53278629275,84.75,16660299.782313712,-120612.53768173978
2023-03-03,26413534.895341802,-115411.22266920574,85.83000183105469,16660299.782313712,-246764.886971917
2023-03-06,26373141.14351113,-114801.60424397956,86.18000030517578,16660299.782313712,-287158.638802588
2023-03-07,26704917.709706895,-118856.27840397488,83.29000091552734,16660299.782313712,44617.9273931738
2023-03-08,26779796.83865288,-119582.18350841773,82.66000366210938,16660299.782313712,119497.05633915775
2023-03-09,26907750.650852956,-119630.21955073705,81.58999633789062,16660299.782313712,247450.86853923462
2023-03-10,26765390.39752161,-119332.8604658624,82.77999877929688,16660299.782313712,105090.61520789191
2023-03-13,27005249.701980487,-115814.27892462004,80.7699966430664,16660299.782313712,344949.919666769
2023-03-14,27389753.07266651,-115814.27892462004,77.44999694824219,16660299.782313712,729453.2903527934
2023-03-15,27825214.12523625,130172.2051319705,73.69000244140625,17825214.125236243,0.0
2023-03-16,27956687.33736226,134370.91149480554,74.69999694824219,17825214.125236243,131473.21212601103
2023-03-17,27724226.23457072,138717.6767202117,72.97000122070312,17825214.125236243,-100987.89066553116
2023-03-20,27837974.68714802,138169.07668576136,73.79000091552734,17825214.125236243,12760.561911767349
2023-03-21,28049373.20581381,130648.11186921684,75.31999969482422,17825214.125236243,224159.0805775579
2023-03-22,28228361.477910392,115830.8046071005,76.69000244140625,17825214.125236243,403147.3526741415
2023-03-23,28138013.59171188,127579.72897236024,75.91000366210938,17825214.125236243,312799.4664756283
2023-03-24,28020639.501306683,132456.58644645533,74.98999786376953,17825214.125236243,195425.3760704305
2023-03-27,28435229.263644762,125400.22649375611,78.12000274658203,17825214.125236243,610015.1384085137
2023-03-28,28501691.230610006,122894.63904932351,78.6500015258789,17825214.125236243,676477.105373757
2023-03-29,28456219.87662155,124974.10551903812,78.27999877929688,17825214.125236243,631005.7513852995
2023-03-30,28579943.974111907,123384.9592654698,79.2699966430664,17825214.125236243,754729.8488756549
2023-03-31,28641636.453744642,105146.47995659498,79.7699966430664,17825214.125236243,816422.3285083901
2023-04-03,29184192.67537858,-65080.40163139403,84.93000030517578,19184192.675378572,0.0
2023-04-04,29183541.73233553,-102546.30653681488,84.94000244140625,19184192.675378572,-650.9430430512875
2023-04-05,29178414.886428427,-106591.46260662658,84.98999786376953,19184192.675378572,-5777.788950152695
2023-04-06,29164557.47582344,-110970.43356242745,85.12000274658203,19184192.675378572,-19635.19955513999
2023-04-10,29268869.95429603,-118150.19298354519,84.18000030517578,19184192.675378572,84677.27891745232
2023-04-11,29099915.142272986,-119804.79489739724,85.61000061035156,19184192.675378572,-84277.53310559504
2023-04-12,28893850.748803377,-116567.66387678465,87.33000183105469,19184192.675378572,-290341.92657520436
2023-04-13,29038395.29233589,-123307.82681736958,86.08999633789062,19184192.675378572,-145797.3830426894
2023-04-14,29011267.41991382,-123439.07376689385,86.30999755859375,19184192.675378572,-172925.2554647606
2023-04-17,29202597.419193268,-121838.13240275644,84.76000213623047,19184192.675378572,18404.743814688176
2023-04-18,29201379.707146093,-123491.01113073938,84.7699966430664,19184192.675378572,17187.03176751174
2023-04-19,29405139.121782497,-127196.0546511743,83.12000274658203,19184192.675378572,220946.44640391506
2023-04-20,29662075.69561804,-122156.09859560351,81.0999984741211,19184192.675378572,477883.0202394612
2023-04-21,29593667.646660097,-122971.42047671792,81.66000366210938,19184192.675378572,409474.97128151543
2023-04-24,29462088.264277905,-120558.35097064667,82.7300033569336,19184192.675378572,277895.5888993256
2023-04-25,29698383.44159313,-124487.42178467217,80.7699966430664,19184192.675378572,514190.76621454954
2023-04-26,30081803.978869542,-119264.07686781099,77.69000244140625,19184192.675378572,897611.3034909628
2023-04-27,30000704.37020292,-122753.07904289094,78.37000274658203,19184192.675378572,816511.6948243435
2023-04-28,29857083.492490344,-125148.79262789927,79.54000091552734,19184192.675378572,672890.8171117622
2023-05-01,29885868.134910945,-104486.21198905732,79.30999755859375,19184192.675378572,701675.4595323652
2023-05-02,30302767.897540655,98265.88453338445,75.31999969482422,20302767.897540648,0.0
2023-05-03,30008953.11270441,152721.45841622498,72.33000183105469,20302767.897540648,-293814.78483624384
2023-05-04,30034915.48099383,152922.11946552008,72.5,20302767.897540648,-267852.4165468272
2023-05-05,30463097.882178556,107711.41822551857,75.30000305175781,20302767.897540648,160329.98463790212
2023-05-08,30647284.308731444,114625.32797627054,77.01000213623047,20302767.897540648,344516.4111907892
2023-05-09,30696573.234742116,89319.1411695087,77.44000244140625,20302767.897540648,393805.33720146026
2023-05-10,30604574.628369674,111426.40172481147,76.41000366210938,20302767.897540648,301806.73082902096
2023-05-11,30445234.839898556,101398.73884108265,74.9800033569336,20302767.897540648,142466.94235790148
2023-05-12,30363101.33538181,84758.85787327864,74.16999816894531,20302767.897540648,60333.437841155566
2023-05-15,30452946.164455447,84758.85787327864,75.2300033569336,20302767.897540648,150178.26691479236
2023-05-16,30425823.35580235,88660.21604206879,74.91000366210938,20302767.897540648,123055.45826169383
2023-05-17,30607576.392834328,88660.21604206879,76.95999908447266,20302767.897540648,304808.49529367406
2023-05-18,30510050.290472806,88660.21604206879,75.86000061035156,20302767.897540648,207282.39293215238
2023-05-19,30485225.53820883,88660.21604206879,75.58000183105469,20302767.897540648,182457.64066817611
2023-05-22,30521575.87504572,-83767.41791499687,75.98999786376953,20521575.875045713,0.0
2023-05-23,30450373.69763691,-118455.10095632101,76.83999633789062,20521575.875045713,-71202.17740881257
2023-05-24,30270321.438088506,-129560.77024848583,78.36000061035156,20521575.875045713,-251254.43695721216
2023-05-25,30542398.85791628,-116621.4782785462,76.26000213623047,20521575.875045713,20822.98287056014
2023-05-26,30461930.64293495,-116621.4782785462,76.94999694824219,20521575.875045713,-59645.232110774145
2023-05-30,30859609.42119413,-116621.4782785462,73.54000091552734,20521575.875045713,338033.54614841007
2023-05-31,30962236.001768794,147459.03584805838,72.66000366210938,20962236.001768786,0.0
2023-06-01,31201118.919827826,93905.76383014747,74.27999877929688,20962236.001768786,238882.91805903055
2023-06-02,31374844.43962477,93905.76383014747,76.12999725341797,20962236.001768786,412608.4378559785
2023-06-05,31429309.954592846,-124255.45539865537,76.70999908447266,21429309.95459284,0.0
2023-06-06,31481497.01834175,-89651.27831854571,76.29000091552734,21429309.95459284,52187.06374890171
2023-06-07,31422327.53032369,-113409.67145071854,76.94999694824219,21429309.95459284,-6982.424269152805
2023-06-08,31534602.86279071,-122958.27611785573,75.95999908447266,21429309.95459284,105292.90819786303
2023-06-09,31678463.820705272,81375.27132943053,74.79000091552734,21678463.820705265,0.0
2023-06-12,31438406.39777702,156494.47537918505,71.83999633789062,21678463.820705265,-240057.42292825133
2023-06-13,31821818.578830883,138853.84121239334,74.29000091552734,21678463.820705265,143354.7581256088
2023-06-14,31670467.341036588,142575.27799427425,73.19999694824219,21678463.820705265,-7996.479668682441
2023-06-15,32022628.451724537,135451.42221946138,75.66999816894531,21678463.820705265,344164.6310192626
2023-06-16,32149953.11930278,134739.33511738182,76.61000061035156,21678463.820705265,471489.2985975053
2023-06-20,32054288.314726982,73161.96278127495,75.9000015258789,21678463.820705265,375824.49402171
2023-06-21,32143545.998629175,67090.06618326988,77.12000274658203,21678463.820705265,465082.17792390194
2023-06-22,31943617.376186132,67090.06618326988,74.13999938964844,21678463.820705265,265153.5554808602
2023-06-23,31924161.195570193,129721.69936548626,73.8499984741211,21678463.820705265,245697.37486492284
2023-06-26,31966969.59388833,135087.49685118682,74.18000030517578,21678463.820705265,288505.77318305895
2023-06-27,31707601.84728665,155315.68997399686,72.26000213623047,21678463.820705265,29138.02658137493
2023-06-28,31982510.097156163,137495.77563249395,74.02999877929688,21678463.820705265,304046.27645089105
2023-06-29,32025133.45191919,151029.0807103204,74.33999633789062,21678463.820705265,346669.6312139202
2023-06-30,32109710.52065407,147974.63592990366,74.9000015258789,21678463.820705265,431246.69994879887
2023-07-03,32072716.861671597,154476.88660096048,74.6500015258789,21678463.820705265,394253.04096632265
2023-07-05,32381670.634873517,141331.3354593574,76.6500015258789,21678463.820705265,703206.8141682427
2023-07-06,32363296.87116939,148358.11114528944,76.5199966430664,21678463.820705265,684833.0504641142
2023-07-07,32652595.867032237,137121.76723065437,78.47000122070312,21678463.820705265,974132.0463269651
2023-07-10,32545641.0559773,136053.55630685834,77.69000244140625,21678463.820705265,867177.2352720257
2023-07-11,32778292.512701273,117284.02671026169,79.4000015258789,21678463.820705265,1099828.6919960026
2023-07-12,32861564.064288825,103146.11260531208,80.11000061035156,21678463.820705265,1183100.2435835544
2023-07-13,32990496.705045465,100352.88869769262,81.36000061035156,21678463.820705265,1312032.884340194
2023-07-14,32840971.115262803,110854.66873537039,79.87000274658203,21678463.820705265,1162507.2945575304
2023-07-17,32689099.914623905,145053.4911465954,78.5,21678463.820705265,1010636.0939186327
2023-07-18,32853009.961218245,136924.45507661346,79.62999725341797,21678463.820705265,1174546.1405129712
2023-07-19,32829733.054571386,139381.21101680695,79.45999908447266,21678463.820705265,1151269.2338661142
2023-07-20,32854821.715090178,135310.2855748106,79.63999938964844,21678463.820705265,1176357.8943849076
2023-07-21,33048315.46475558,130581.06619680114,81.06999969482422,21678463.820705265,1369851.6440503094
2023-07-24,33266385.606203165,120785.25649541075,82.73999786376953,21678463.820705265,1587921.7854978926
2023-07-25,33375092.52135271,117534.6300764804,83.63999938964844,21678463.820705265,1696628.700647438
2023-07-26,33290467.444222756,119445.8490763011,82.91999816894531,21678463.820705265,1612003.6235174816
2023-07-27,33448135.92855149,109309.32407356855,84.23999786376953,21678463.820705265,1769672.1078462182
2023-07-28,33530117.921606667,62988.86234610253,84.98999786376953,21678463.820705265,1851654.100901395
2023-07-31,33566021.55392127,65122.43596349978,85.55999755859375,21678463.820705265,1887557.7332159984
2023-08-01,33523692.368020803,70006.47537843016,84.91000366210938,21678463.820705265,1845228.5473155286
2023-08-02,33403980.825109508,119799.6261210945,83.19999694824219,21678463.820705265,1725517.0044042356
2023-08-03,33636392.392263986,86188.88519490293,85.13999938964844,21678463.820705265,1957928.5715587148
2023-08-04,33731200.034464575,60608.0718666721,86.23999786376953,21678463.820705265,2052736.213759306
2023-08-07,33676652.67730399,85585.22758452104,85.33999633789062,21678463.820705265,1998188.8565987227
2023-08-08,33747688.57291038,84760.85834794393,86.16999816894531,21678463.820705265,2069224.7522051074
2023-08-09,33864658.97130192,76243.13123507788,87.55000305175781,21678463.820705265,2186195.1505966485
2023-08-10,33776979.254043795,64523.802496855984,86.4000015258789,21678463.820705265,2098515.433338523
2023-08-11,33803433.757083185,-71104.92150957868,86.80999755859375,23803433.757083174,0.0
2023-08-14,33846096.60149143,-71104.92150957868,86.20999908447266,23803433.757083174,42662.84440824669
2023-08-15,33939955.07618458,-76770.52970280932,84.88999938964844,23803433.757083174,136521.31910139136
2023-08-16,34050504.82638467,-76770.52970280932,83.44999694824219,23803433.757083174,247071.06930148788
2023-08-17,33999068.12634217,-76770.52970280932,84.12000274658203,23803433.757083174,195634.369258984
2023-08-18,33946864.14271575,-76770.52970280932,84.80000305175781,23803433.757083174,143430.38563256804
